-1	最高:39.99
0	
1	31.85
2	33.08
3	32.10
4	31.08
5	30.56
6	31.99
7	31.68
8	32.26
9	32.37
10	33.21
11	33.66
12	33.91
13	34.61
14	32.85
15	32.25
16	33.28
17	32.29
18	32.67
19	33.63
20	33.85
21	33.51
22	32.76
23	33.58
24	33.93
25	34.16
26	35.12
27	34.48
28	35.44
29	35.77
30	36.36
31	36.80
32	36.96
33	37.16
34	36.79
35	35.58
36	36.48
37	36.06
38	37.70
39	37.20
40	36.60
41	35.88
42	36.89
43	36.69
44	37.00
45	37.78
46	37.27
47	36.72
48	37.83
49	36.01
50	35.38
51	34.93
52	31.67
53	29.88
54	28.61
55	26.91
56	28.66
57	27.97
58	28.63
59	30.37
60	30.16
61	31.04
62	29.78
63	28.56
64	28.97
65	28.62
66	27.96
67	28.00
68	28.85
69	27.46
70	28.14
71	28.63
72	29.29
73	29.18
74	30.55
75	30.87
76	29.91
77	26.65
78	26.64
79	26.26
80	25.49
81	25.24
82	25.80
83	26.03
84	25.67
85	26.49
86	25.72
87	26.23
88	26.98
89	27.72
90	27.35
91	28.50
92	29.17
93	28.74
94	29.14
95	28.83
96	29.28
97	29.03
98	28.85
99	29.16
100	29.35
101	28.58
102	29.10
103	29.56
104	30.71
105	30.67
106	30.05
107	30.74
108	31.28
109	31.45
110	31.73
111	32.36
112	31.51
113	30.65
114	31.18
115	31.07
116	30.36
117	29.96
118	30.82
119	29.17
120	28.78
121	29.95
122	29.01
123	29.27
124	30.19
125	30.40
126	30.15
127	30.42
128	30.13
129	30.22
130	30.88
131	31.06
132	31.28
133	31.27
134	31.62
135	31.05
136	31.41
137	31.96
138	31.78
139	30.19
140	29.67
141	30.22
142	30.17
143	30.11
144	30.24
145	30.68
146	30.54
147	32.31
148	31.84
149	32.22
150	31.70
151	32.39
152	32.18
153	32.01
154	31.92
155	30.78
156	31.09
157	31.05
158	30.89
159	30.70
160	30.95
161	31.88
162	31.84
163	31.56
164	31.95
165	31.21
166	31.50
167	31.57
168	29.41
169	29.49
170	28.98
171	28.88
172	28.85
173	29.18
174	29.35
175	28.82
176	28.27
177	28.14
178	27.56
179	27.03
180	27.17
181	27.03
182	26.96
183	27.13
184	28.24
185	28.29
186	28.16
187	28.40
188	29.20
189	29.39
190	29.84
191	30.40
192	30.47
193	30.41
194	29.81
195	31.01
196	31.97
197	31.95
198	31.82
199	31.77
200	31.54
201	30.68
202	30.35
203	30.18
204	29.92
205	30.30
206	30.16
207	29.92
208	29.56
209	28.91
210	28.47
211	29.11
212	28.90
213	28.75
214	30.30
215	30.26
216	30.85
217	30.88
218	31.15
219	31.33
220	31.90
221	32.37
222	31.73
223	33.28
224	32.92
225	32.86
226	31.61
227	29.74
228	29.77
229	30.41
230	29.95
231	30.78
232	31.10
233	31.26
234	30.73
235	32.10
236	31.76
237	31.88
238	31.85
239	33.04
240	33.18
241	32.89
242	33.35
243	33.71
244	33.02
245	31.87
246	31.95
247	32.86
248	32.40
249	32.79
250	32.52
251	最新
