-1	最高:92.06
0	
1	81.51
2	81.77
3	83.18
4	82.66
5	82.75
6	82.52
7	80.79
8	79.65
9	79.39
10	78.00
11	79.02
12	77.62
13	76.08
14	74.54
15	75.26
16	74.71
17	73.67
18	73.64
19	72.89
20	74.43
21	77.23
22	76.98
23	73.14
24	71.19
25	71.89
26	73.75
27	74.52
28	75.28
29	74.13
30	77.01
31	77.33
32	79.06
33	79.81
34	80.16
35	78.86
36	80.00
37	78.17
38	79.66
39	78.70
40	79.68
41	80.87
42	80.21
43	81.50
44	81.87
45	81.49
46	82.09
47	82.11
48	81.24
49	79.80
50	81.70
51	82.93
52	82.20
53	80.68
54	81.25
55	81.91
56	80.61
57	80.53
58	80.00
59	82.17
60	82.37
61	83.76
62	84.87
63	86.62
64	86.84
65	85.88
66	85.39
67	84.92
68	84.34
69	84.05
70	85.84
71	85.51
72	83.24
73	81.45
74	83.45
75	83.68
76	83.70
77	85.12
78	84.20
79	82.44
80	83.22
81	85.17
82	86.15
83	86.19
84	82.74
85	79.97
86	77.11
87	75.11
88	76.80
89	76.37
90	75.65
91	74.40
92	71.61
93	70.08
94	69.41
95	69.87
96	68.01
97	70.04
98	70.21
99	68.75
100	71.51
101	74.55
102	73.97
103	72.58
104	72.86
105	74.61
106	71.51
107	71.44
108	71.99
109	74.38
110	75.48
111	73.78
112	75.12
113	76.94
114	77.67
115	76.79
116	77.18
117	77.82
118	77.21
119	76.35
120	76.51
121	78.86
122	78.25
123	75.94
124	75.63
125	72.95
126	72.14
127	71.98
128	74.07
129	75.44
130	76.09
131	74.95
132	77.15
133	77.04
134	76.62
135	76.01
136	76.54
137	77.44
138	76.56
139	79.30
140	78.98
141	78.98
142	77.50
143	76.99
144	78.36
145	78.95
146	81.34
147	82.55
148	82.47
149	82.01
150	80.70
151	81.48
152	80.25
153	78.02
154	75.74
155	75.39
156	75.24
157	75.77
158	75.42
159	74.43
160	73.46
161	73.10
162	71.63
163	72.52
164	73.36
165	75.17
166	74.70
167	71.92
168	73.91
169	75.02
170	74.60
171	74.09
172	74.67
173	74.25
174	76.45
175	77.19
176	76.80
177	76.02
178	74.57
179	73.66
180	74.86
181	73.52
182	74.71
183	75.18
184	76.49
185	76.52
186	76.18
187	77.86
188	79.97
189	81.58
190	81.47
191	82.82
192	83.23
193	81.67
194	82.66
195	82.21
196	81.67
197	83.01
198	82.69
199	81.25
200	83.08
201	79.49
202	81.77
203	80.56
204	81.69
205	82.52
206	82.55
207	81.94
208	82.18
209	81.43
210	82.95
211	83.90
212	84.69
213	86.49
214	86.85
215	87.06
216	86.72
217	87.81
218	87.81
219	84.88
220	84.86
221	82.34
222	80.44
223	81.85
224	81.51
225	81.74
226	81.25
227	83.86
228	83.76
229	85.73
230	84.11
231	86.75
232	88.00
233	89.19
234	89.38
235	88.69
236	88.28
237	88.37
238	87.79
239	88.61
240	88.28
241	88.62
242	87.70
243	88.02
244	88.81
245	89.82
246	90.48
247	91.51
248	91.00
249	91.49
250	91.12
251	89.84
252	91.38
253	最新
