-1	最高:147.27
0	
1	99.62
2	99.18
3	97.91
4	95.09
5	96.33
6	95.67
7	93.71
8	92.69
9	94.20
10	91.90
11	90.84
12	90.13
13	90.57
14	89.85
15	86.99
16	89.41
17	90.71
18	90.99
19	91.64
20	92.33
21	91.75
22	88.96
23	90.02
24	88.41
25	87.14
26	88.11
27	91.77
28	93.59
29	92.78
30	93.27
31	95.46
32	95.50
33	100.01
34	100.74
35	98.23
36	98.81
37	99.23
38	100.88
39	99.64
40	102.59
41	101.84
42	102.45
43	99.52
44	104.52
45	105.47
46	105.15
47	107.90
48	108.75
49	109.92
50	110.33
51	110.21
52	105.68
53	109.42
54	104.48
55	101.84
56	100.86
57	101.22
58	105.90
59	107.58
60	105.62
61	101.58
62	100.98
63	104.83
64	103.83
65	106.23
66	109.09
67	108.50
68	110.87
69	110.11
70	110.14
71	111.76
72	113.79
73	114.93
74	114.86
75	116.69
76	117.48
77	119.37
78	118.30
79	116.06
80	118.52
81	118.75
82	115.63
83	113.46
84	112.52
85	116.32
86	119.97
87	121.84
88	123.53
89	123.69
90	125.96
91	124.23
92	125.80
93	124.22
94	124.12
95	126.29
96	127.05
97	129.07
98	133.17
99	130.81
100	132.19
101	128.85
102	131.03
103	126.62
104	127.35
105	127.76
106	124.31
107	122.30
108	127.79
109	138.54
110	134.35
111	131.31
112	136.38
113	136.74
114	134.86
115	134.61
116	134.01
117	136.68
118	131.93
119	134.62
120	136.74
121	137.00
122	134.55
123	139.64
124	140.21
125	140.00
126	140.97
127	143.57
128	145.29
129	141.37
130	136.04
131	136.05
132	141.65
133	145.08
134	145.18
135	138.74
136	134.60
137	129.29
138	128.88
139	131.04
140	127.95
141	124.44
142	125.49
143	123.26
144	124.73
145	122.19
146	126.77
147	124.08
148	125.10
149	121.41
150	119.17
151	118.58
152	120.02
153	115.20
154	114.45
155	113.01
156	116.00
157	115.01
158	113.77
159	112.87
160	114.53
161	114.98
162	121.18
163	114.59
164	115.11
165	116.27
166	118.15
167	115.59
168	115.46
169	109.71
170	109.35
171	107.89
172	106.23
173	106.34
174	103.26
175	102.58
176	100.87
177	101.18
178	95.71
179	91.15
180	97.16
181	97.88
182	104.55
183	120.92
184	106.61
185	105.73
186	108.02
187	106.89
188	96.37
189	100.64
190	98.53
191	93.97
192	93.88
193	87.81
194	90.06
195	88.95
196	86.59
197	77.70
198	81.19
199	78.63
200	74.54
201	69.85
202	71.85
203	74.25
204	70.89
205	66.75
206	67.84
207	64.15
208	63.22
209	62.73
210	67.50
211	65.96
212	67.81
213	63.91
214	70.53
215	65.30
216	60.77
217	61.04
218	62.41
219	59.33
220	56.16
221	58.24
222	57.04
223	54.95
224	54.39
225	53.62
226	49.62
227	49.93
228	54.50
229	50.77
230	54.44
231	54.43
232	49.28
233	46.96
234	46.79
235	43.67
236	40.81
237	43.71
238	42.07
239	43.52
240	47.98
241	46.28
242	44.51
243	43.60
244	40.06
245	36.22
246	33.87
247	39.91
248	38.98
249	35.35
250	37.71
251	40.02
252	39.03
253	44.60
254	最新
