-1	最高:59.05
0	
1	54.03
2	52.33
3	53.26
4	53.76
5	53.99
6	51.96
7	50.82
8	52.25
9	53.01
10	52.37
11	52.45
12	52.52
13	52.48
14	51.08
15	51.37
16	52.42
17	52.75
18	53.18
19	52.75
20	53.78
21	53.17
22	52.63
23	52.81
24	53.88
25	53.54
26	53.83
27	53.01
28	52.17
29	52.34
30	53.00
31	53.86
32	52.93
33	53.20
34	53.11
35	53.36
36	53.40
37	53.79
38	53.97
39	54.06
40	53.59
41	54.45
42	53.99
43	54.05
44	54.01
45	53.83
46	52.61
47	53.33
48	53.20
49	53.14
50	50.28
51	49.28
52	48.49
53	48.40
54	47.72
55	48.86
56	48.75
57	48.78
58	48.22
59	47.34
60	48.04
61	47.70
62	47.97
63	47.73
64	48.37
65	49.51
66	50.35
67	50.60
68	50.24
69	51.03
70	51.15
71	51.70
72	52.24
73	53.08
74	53.40
75	53.11
76	53.18
77	52.65
78	52.41
79	50.44
80	50.27
81	49.62
82	49.23
83	49.56
84	49.62
85	48.97
86	49.33
87	48.84
88	47.66
89	47.82
90	45.52
91	46.22
92	46.43
93	45.88
94	47.33
95	47.83
96	47.84
97	48.85
98	48.66
99	49.07
100	49.35
101	50.33
102	50.73
103	51.47
104	51.36
105	48.90
106	49.80
107	49.94
108	49.97
109	49.66
110	48.32
111	48.36
112	47.66
113	47.40
114	48.19
115	45.72
116	45.64
117	45.83
118	46.08
119	46.46
120	44.73
121	44.46
122	44.74
123	44.20
124	43.23
125	42.53
126	42.74
127	43.01
128	43.38
129	44.24
130	44.74
131	44.93
132	46.04
133	47.07
134	47.13
135	45.13
136	45.52
137	44.23
138	44.40
139	45.04
140	45.49
141	46.08
142	46.54
143	46.02
144	46.40
145	47.12
146	46.79
147	45.77
148	46.34
149	47.89
150	48.75
151	49.04
152	49.71
153	50.17
154	49.16
155	49.59
156	49.03
157	49.58
158	49.39
159	49.17
160	49.56
161	48.59
162	48.82
163	47.59
164	47.55
165	46.78
166	47.09
167	48.51
168	47.37
169	47.64
170	48.41
171	47.43
172	47.87
173	46.57
174	46.44
175	45.96
176	47.23
177	47.29
178	47.32
179	47.41
180	48.66
181	49.16
182	49.09
183	47.48
184	48.07
185	48.23
186	49.30
187	49.89
188	49.89
189	49.91
190	49.48
191	50.41
192	50.55
193	50.66
194	52.22
195	51.88
196	52.14
197	51.56
198	51.67
199	50.58
200	50.42
201	49.98
202	50.79
203	49.29
204	49.58
205	50.92
206	51.30
207	50.60
208	51.45
209	51.87
210	51.88
211	52.04
212	51.29
213	51.47
214	51.90
215	52.47
216	52.18
217	52.64
218	53.90
219	54.15
220	54.38
221	54.30
222	54.54
223	55.64
224	57.35
225	57.20
226	56.81
227	57.17
228	56.74
229	56.76
230	55.70
231	55.33
232	55.14
233	56.55
234	56.09
235	56.83
236	58.02
237	58.38
238	58.95
239	58.11
240	57.99
241	57.30
242	57.40
243	58.36
244	最新
