-1	最高:107.73
0	
1	98.70
2	95.44
3	93.96
4	93.43
5	93.67
6	92.33
7	91.66
8	92.72
9	91.80
10	92.59
11	94.17
12	93.96
13	94.37
14	93.93
15	94.99
16	96.73
17	97.32
18	96.64
19	95.72
20	97.41
21	97.36
22	98.23
23	97.49
24	96.43
25	97.19
26	97.38
27	97.84
28	99.88
29	100.06
30	99.94
31	100.37
32	100.35
33	100.30
34	100.58
35	102.43
36	103.31
37	102.92
38	102.20
39	102.82
40	101.83
41	102.59
42	102.40
43	102.59
44	104.92
45	103.33
46	101.45
47	101.56
48	102.58
49	101.12
50	100.03
51	97.99
52	98.20
53	98.89
54	98.08
55	99.70
56	100.37
57	99.43
58	99.46
59	99.60
60	99.19
61	100.26
62	101.28
63	101.67
64	101.58
65	99.74
66	99.62
67	100.29
68	101.14
69	100.44
70	102.56
71	103.60
72	103.40
73	103.74
74	104.05
75	103.75
76	103.76
77	104.30
78	104.37
79	102.13
80	101.44
81	101.94
82	100.60
83	100.84
84	101.28
85	99.74
86	99.42
87	99.76
88	99.48
89	99.50
90	100.77
91	100.26
92	99.99
93	100.59
94	101.70
95	102.37
96	101.50
97	102.02
98	102.61
99	102.44
100	104.07
101	103.74
102	104.35
103	104.28
104	104.11
105	102.72
106	103.58
107	102.71
108	102.47
109	102.66
110	102.64
111	102.48
112	102.66
113	104.41
114	104.35
115	104.40
116	106.53
117	106.91
118	106.90
119	106.36
120	105.97
121	106.43
122	107.26
123	106.17
124	106.03
125	106.50
126	105.84
127	105.74
128	105.37
129	105.34
130	104.48
131	104.06
132	103.76
133	103.53
134	103.40
135	102.29
136	102.93
137	100.83
138	100.91
139	99.96
140	101.20
141	103.19
142	103.13
143	104.59
144	104.42
145	103.12
146	102.07
147	102.09
148	101.67
149	100.97
150	100.27
151	98.17
152	97.88
153	98.29
154	97.38
155	96.92
156	97.34
157	97.65
158	98.08
159	97.37
160	97.59
161	95.58
162	97.35
163	96.41
164	94.48
165	96.07
166	93.96
167	93.65
168	93.35
169	93.86
170	93.88
171	94.55
172	95.96
173	95.83
174	92.88
175	95.54
176	94.45
177	93.29
178	92.66
179	92.75
180	91.67
181	92.83
182	92.27
183	92.92
184	94.88
185	94.42
186	93.07
187	92.41
188	91.52
189	91.56
190	92.80
191	92.53
192	93.54
193	94.57
194	91.16
195	90.73
196	91.01
197	89.74
198	90.34
199	88.85
200	87.31
201	85.77
202	85.82
203	85.74
204	81.84
205	81.78
206	82.70
207	82.75
208	82.71
209	82.81
210	80.52
211	82.09
212	81.01
213	81.00
214	81.42
215	82.20
216	81.12
217	80.54
218	78.78
219	77.19
220	78.68
221	77.91
222	78.65
223	77.40
224	77.94
225	77.18
226	74.21
227	75.82
228	75.64
229	74.61
230	74.58
231	75.58
232	76.51
233	75.78
234	74.09
235	73.69
236	68.55
237	66.15
238	69.00
239	66.88
240	67.38
241	66.81
242	65.84
243	63.05
244	63.82
245	60.94
246	59.95
247	57.81
248	55.91
249	55.93
250	56.47
251	54.11
252	56.52
253	55.26
254	57.12
255	55.84
256	55.92
257	54.73
258	53.61
259	54.12
260	53.27
261	最新
